id,date,attending,name,img,club_id
1333507.0,2019-12-31,1059,"fabric NYE 2019: Kölsch, Joris Voorn & Ryan Elliott",2019/12/uk-1231-1333507-list.jpg,237.0
1353141.0,2019-12-29,132,Sundays at fabric: Nonstop with Piero Pirupa,2019/12/uk-1229-1353141-list.jpg,237.0
1344202.0,2019-12-27,405,"Forms: Jan Blomqvist (Live), Oliver Schories & Sinàl",2019/12/uk-1227-1344202-list.jpg,237.0
1346437.0,2019-12-22,49,Sundays at fabric: Music Related,2019/12/uk-1222-1346437-list.jpg,237.0
1319283.0,2019-12-21,320,Garage Nation 22nd Year Birthday Celebration,2019/12/uk-1221-1319283-list.jpg,237.0
1344199.0,2019-12-20,370,"Forms: Romare, Session Victim (Live) & TSHA",2019/12/uk-1220-1344199-list.jpg,237.0
1323417.0,2019-12-15,778,fabric XX: The Finale with Sasha (All Day Long),2019/12/uk-1215-1323417-list.jpg,237.0
1316116.0,2019-12-14,1090,"KNTXT: Charlotte de Witte, 999999999 & Matrixxman",2019/12/uk-1214-1316116-list.jpg,237.0
1293297.0,2019-12-13,643,FABRICLIVE: Deep Medi Musik & Scotch Bonnet,2019/12/uk-1213-1293297-list.jpg,237.0
1350379.0,2019-12-09,79,The End Of Year Rave at Fabric,2019/12/uk-1209-1350379-list.jpg,237.0
1341000.0,2019-12-08,65,Sundays at fabric: Inermu x Cyclic Records,2019/12/uk-1208-1341000-list.jpg,237.0
1316113.0,2019-12-07,767,"fabric: RPR Soundsystem (All Night Long), Maayan Nidam & Cosmin TRG",2019/12/uk-1207-1316113-list.jpg,237.0
1335046.0,2019-12-06,343,"Forms: Todd Edwards, Riva Starr & Buena Vida",2019/12/uk-1206-1335046-list.jpg,237.0
1341475.0,2019-12-01,76,Sundays at fabric: We Are Family,2019/12/uk-1201-1341475-list.jpg,237.0
1315884.0,2019-11-30,1173,fabric presents Amelie Lens Album Launch Party,2019/11/uk-1130-1315884-list.jpg,237.0
1281396.0,2019-11-29,672,"FABRICLIVE: 15 Years of Shogun Audio, 10 Years of Neosignal Recordings & Intrigue Music",2019/11/uk-1129-1281396-list.jpg,237.0
1275398.0,2019-11-28,117,KOKOKO! (Live),2019/11/uk-1128-1275398-list.jpg,237.0
1298626.0,2019-11-24,1096,fabric XX: Jamie Jones (All Day Long),2019/11/uk-1124-1298626-list.jpg,237.0
1316112.0,2019-11-23,367,"fabric: Craig Richards, Francesco Del Garda & OMAR",2019/11/uk-1123-1316112-list.jpg,237.0
1293302.0,2019-11-22,555,"FABRICLIVE: Rampage with Spor, Doctor P & Technique International Sound",2019/11/uk-1122-1293302-list.jpg,237.0
1344450.0,2019-11-22,37,Culture Mile and fabric present: The Future of Club Culture,2019/11/uk-1122-1344450-list.jpg,237.0
1298624.0,2019-11-17,962,fabric XX: Maceo Plex (6 Hour Set),2019/11/uk-1117-1298624-list.jpg,237.0
1339702.0,2019-11-17,100,Sundays at fabric: Boris Werner & Jacob Husley,2019/11/uk-1117-1339702-list.jpg,237.0
1316110.0,2019-11-16,455,"fabric: Mount Kimbie, Paranoid London, nd_baumecker & DEBONAIR",2019/11/uk-1116-1316110-list.jpg,237.0
1312858.0,2019-11-16,7,Trance Sanctuary presents Kearnage (Daytime),2019/11/uk-1116-1312858-list.jpg,237.0
1317233.0,2019-11-15,622,PAWSA (All Night Long) & Real Gang Soundsystem,2019/11/uk-1115-1317233-list.jpg,237.0
1298620.0,2019-11-10,711,FABRICLIVE XX: Hessle Audio,2019/11/uk-1110-1298620-list.jpg,237.0
1337308.0,2019-11-10,101,Sundays at fabric: Point. with Little Hado,2019/11/uk-1110-1337308-list.jpg,237.0
1305403.0,2019-11-09,606,"fabric: Eats Everything (All Night Long), Luigi Madonna & Truncate",2019/11/uk-1109-1305403-list.jpg,237.0
1293245.0,2019-11-08,493,"FABRICLIVE: A.M.C Pres. 'Energy' LP Launch with Rockwell, Jubei & More",2019/11/uk-1108-1293245-list.jpg,237.0
1298615.0,2019-11-03,977,fabric XX: Bicep (DJ Set),2019/11/uk-1103-1298615-list.jpg,237.0
1329908.0,2019-11-03,149,Sundays at fabric: Love Child 1st Birthday with Cormac,2019/11/uk-1103-1329908-list.jpg,237.0
1298611.0,2019-11-02,800,"fabric XXtended: Call Super & Objekt, Margaret Dygas, Craig Richards & Nicolas Lutz",2019/11/uk-1102-1298611-list.jpg,237.0
1314958.0,2019-11-01,847,"ANTS: Matthias Tanzmann, Secondcity, ANOTR & More",2019/11/uk-1101-1314958-list.jpg,237.0
1272496.0,2019-10-31,114,The 2019 Nightmare Rave At Fabric,2019/10/uk-1031-1272496-list.jpg,237.0
1324512.0,2019-10-27,750,fabric presents The Martinez Brothers Album Launch Party (All Day Long),2019/10/uk-1027-1324512-list.jpg,237.0
1298110.0,2019-10-26,880,"fabric XX: Joseph Capriati, Rødhåd & Mathew Jonson (Live)",2019/10/uk-1026-1298110-list.jpg,237.0
1293231.0,2019-10-25,530,FABRICLIVE XX: AWOL Halloween Party,2019/10/uk-1025-1293231-list.jpg,237.0
1298104.0,2019-10-24,218,[CANCELLED] fabric XX: British Murder Boys (Live),2019/10/uk-1024-1298104-list.jpg,237.0
1281560.0,2019-10-23,18,Bird On The Wire presents Black Midi,2019/10/uk-1023-1281560-list.jpg,237.0
1328030.0,2019-10-21,542,"PH-1, Groovyroom, Wegun, Someone and Friends",2019/10/uk-1021-1328030-list.jpg,237.0
1298101.0,2019-10-20,594,"fabric XXtended: Craig Richards, Ricardo Villalobos B2B Raresh & Voigtmann",2019/10/uk-1020-1298101-list.jpg,237.0
1298093.0,2019-10-19,1030,"fabric XX: Seth Troxler, Marcel Dettmann & DJ Tennis",2019/10/uk-1019-1298093-list.jpg,237.0
1293203.0,2019-10-18,735,"FABRICLIVE XX: Rusko, DJ Hype & DJ Hazard, Stanton Warriors, J Majik & More",2019/10/uk-1018-1293203-list.jpg,237.0
1314052.0,2019-10-13,148,"Sundays at fabric: Alter Ego with Mehlor, Marcelina Wick & More",2019/10/uk-1013-1314052-list.jpg,237.0
1298091.0,2019-10-12,1079,"fabric XX: Ben Klock (5 Hour Set), Paula Temple & Tommy Four Seven",2019/10/uk-1012-1298091-list.jpg,237.0
1299079.0,2019-10-11,773,"Forms XX: Kölsch, Agoria & Manoo",2019/10/uk-1011-1299079-list.jpg,237.0
1317332.0,2019-10-06,120,fabric XX: 10 Years of WetYourSelf! with Jacob Husley & Peter Pixzel,2019/10/uk-1006-1317332-list.jpg,237.0
1298086.0,2019-10-05,639,"fabric XX: Craig Richards, Midland, KiNK (Live) & Slam",2019/10/uk-1005-1298086-list.jpg,237.0
1298083.0,2019-10-04,800,FABRICLIVE XX: James Lavelle Curates with Laurent Garnier,2019/10/uk-1004-1298083-list.jpg,237.0
1298075.0,2019-10-03,308,fabric XX: UNKLE: AI (Live),2019/10/uk-1003-1298075-list.jpg,237.0
1312457.0,2019-09-29,111,"Sundays at fabric: Others Crew with Matteo Manzini, Timoti & Erick Navas",2019/9/uk-0929-1312457-list.jpg,237.0
1280575.0,2019-09-28,290,fabric: 25 Years of Wiggle,2019/9/uk-0928-1280575-list.jpg,237.0
1293140.0,2019-09-27,603,"FABRICLIVE: Drumsound & Bassline Smith, Original Sin, Crissy Criss & More",2019/9/uk-0927-1293140-list.jpg,237.0
1319178.0,2019-09-25,36,The 2019 Freshers Zoo at Fabric,2019/9/uk-0925-1319178-list.jpg,237.0
1291388.0,2019-09-23,67,"The London Freshers Festival // Wilkinson, Dappy, & Charlie Sloth",2019/9/uk-0923-1291388-list.jpg,237.0
1301356.0,2019-09-22,186,ABODE After Park - Official Festival After Party,2019/9/uk-0922-1301356-list.jpg,237.0
1280572.0,2019-09-21,205,"fabric: Craig Richards, Dyed Soundorom, Traumer & Bobby",2019/9/uk-0921-1280572-list.jpg,237.0
1296847.0,2019-09-20,303,"Agpt: Pete Tong, Themba, Ilyus & Barrientos, Luuk van Dijk",2019/9/uk-0920-1296847-list.jpg,237.0
1304457.0,2019-09-19,65,Freshers Rave // Last 25 Tickets,2019/9/uk-0919-1304457-list.jpg,237.0
1318709.0,2019-09-18,41,The 2019 Freshers Rave // Fabric London,2019/9/uk-0918-1318709-list.jpg,237.0
1297795.0,2019-09-17,222,The UV Neon Laser Rave at Fabric,2019/9/uk-0917-1297795-list.jpg,237.0
1318704.0,2019-09-16,31,The 2019 Freshers Ibiza White Party // Fabric London,2019/9/uk-0916-1318704-list.jpg,237.0
1304317.0,2019-09-15,102,Sundays at fabric: Arno aka Einzelkind (All Night Long),2019/9/uk-0915-1304317-list.jpg,237.0
1280571.0,2019-09-14,237,"fabric: Rhadoo, Sonja Moonear & Junki Inoue",2019/9/uk-0914-1280571-list.jpg,237.0
1270416.0,2019-09-13,624,"FABRICLIVE: 15 Years of Viper Recordings, 15 Years of Biological Beats & Rough Tempo Takeover",2019/9/uk-0913-1270416-list.jpg,237.0
1302592.0,2019-09-08,104,Sundays at fabric: Who's That?,2019/9/uk-0908-1302592-list.jpg,237.0
1280569.0,2019-09-07,384,"fabric: Guy Gerber, Bill Patrick, Anna Wall & Thoma Bulwer",2019/9/uk-0907-1280569-list.jpg,237.0
1295183.0,2019-09-06,300,"Forms: Franky Rizardo, Black Loops, Prunk & Chris Stussy and More",2019/9/uk-0906-1295183-list.jpg,237.0
1292518.0,2019-09-01,835,FABRICLIVE XX: Four Tet (6 Hour Set) & Willow,2019/9/uk-0901-1292518-list.jpg,237.0
1280568.0,2019-08-31,231,fabric: Barac & Voigtmann,2019/8/uk-0831-1280568-list.jpg,237.0
1279190.0,2019-08-30,634,Red Bull Music Festival: Refractions,2019/8/uk-0830-1279190-list.jpg,237.0
1270413.0,2019-08-25,609,"FABRICLIVE: SW4 After Party, Pretty Weird Records & Rompa's Reggae Shack",2019/8/uk-0825-1270413-list.jpg,237.0
1280567.0,2019-08-24,397,"He.She.They with Maya Jane Coles, Kim Ann Foxman & Hannah Holland",2019/8/uk-0824-1280567-list.jpg,237.0
1270412.0,2019-08-23,704,"FABRICLIVE: Jungle Mania, Audioporn Records & Rewired",2019/8/uk-0823-1270412-list.jpg,237.0
1300155.0,2019-08-18,100,"Sundays at fabric: Jacob Husley, Illi & Separated Brothers",2019/8/uk-0818-1300155-list.jpg,237.0
1280566.0,2019-08-17,405,fabric: Marcel Dettmann (All Night Long),2019/8/uk-0817-1280566-list.jpg,237.0
1264479.0,2019-08-16,339,"Bugged Out! with Erol Alkan, Baba Stiltz & Eclair Fifi",2019/8/uk-0816-1264479-list.jpg,237.0
1282173.0,2019-08-11,208,Sundays at fabric: BAG x Meoko with Spacetravel & Gene On Earth,2019/8/uk-0811-1282173-list.jpg,237.0
1272253.0,2019-08-10,622,"fabric: Christian Löffler, Janus Rasmussen (Kiasmos) & More",2019/8/uk-0810-1272253-list.jpg,237.0
1275123.0,2019-08-09,248,Reggaeton Party,2019/8/uk-0809-1275123-list.jpg,237.0
1290268.0,2019-08-04,117,Sundays at fabric: D'Julz (All Night Long),2019/8/uk-0804-1290268-list.jpg,237.0
1263357.0,2019-08-03,349,Eastern Electrics Afters,2019/8/uk-0803-1263357-list.jpg,237.0
1264478.0,2019-08-02,245,"Forms: Karizma, Laurence Guy, Harrison BDP & Adryiano and More",2019/8/uk-0802-1264478-list.jpg,237.0
1278675.0,2019-07-28,117,Sundays at fabric: 3 Years of Ewax with Diego Krause & Sakro,2019/7/uk-0728-1278675-list.jpg,237.0
1250928.0,2019-07-27,401,"fabric: Midland, Steffi, General Ludd, JAY and Sybil",2019/7/uk-0727-1250928-list.jpg,237.0
1270410.0,2019-07-26,611,FABRICLIVE x Randall presents Mac II,2019/7/uk-0726-1270410-list.jpg,237.0
1273876.0,2019-07-21,159,Sundays at fabric: Neverdogs (All Night Long),2019/7/uk-0721-1273876-list.jpg,237.0
1271081.0,2019-07-20,612,"fabric: Craig Richards, Nicolas Lutz & Voigtmann (All Night Long)",2019/7/uk-0720-1271081-list.jpg,237.0
1264476.0,2019-07-19,245,"Forms x Tessellate: Project Pablo, Hammer & DJ Haus",2019/7/uk-0719-1264476-list.jpg,237.0
1275752.0,2019-07-14,101,Sundays at fabric: Smiley Fingers Showcase with Larry Cadge & Ray Okpara,2019/7/uk-0714-1275752-list.jpg,237.0
1241586.0,2019-07-13,976,fabric: Sasha (All Night Long) & Alan Fitzpatrick (4 Hour Set),2019/7/uk-0713-1241586-list.jpg,237.0
1269793.0,2019-07-12,233,"Friend Within, Pax, Meduza, Del-30 & Alisha",2019/7/uk-0712-1269793-list.jpg,237.0
1243350.0,2019-07-07,534,fabric XX: Floating Points (All Day Long),2019/7/uk-0707-1243350-list.jpg,237.0
1250919.0,2019-07-06,244,"fabric: Raresh, John Dimas & Bobby",2019/7/uk-0706-1250919-list.jpg,237.0
1264473.0,2019-07-05,503,"Forms: Deborah De Luca, Route 94, Ben Sterling & Lindsey Matthews",2019/7/uk-0705-1264473-list.jpg,237.0
1263648.0,2019-06-30,168,"Sundays at fabric: Decay Records with Dana Ruh, Igor Vicente & More",2019/6/uk-0630-1263648-list.jpg,237.0
1250918.0,2019-06-29,230,fabric: Nastia B2B Daria Kolosova & Slam,2019/6/uk-0629-1250918-list.jpg,237.0
1223587.0,2019-06-28,415,FABRICLIVE: Stanton Warriors 'Rise' Album Launch & Punks Music Takeover,2019/6/uk-0628-1223587-list.jpg,237.0
1269891.0,2019-06-23,112,"Sundays at fabric: Steppin' Motion with Djebali, Ray Mono B2B Julenn & Swoop",2019/6/uk-0623-1269891-list.jpg,237.0
1250915.0,2019-06-22,400,"fabric: Joris Voorn, Gui Boratto (Live) & Terry Francis",2019/6/uk-0622-1250915-list.jpg,237.0
1257021.0,2019-06-21,213,"Forms: Andhim, Jonas Rathsman, Konstantin Sibold & Tommy Vercetti",2019/6/uk-0621-1257021-list.jpg,237.0
1260319.0,2019-06-16,101,"Sundays at fabric: Others Crew with Ignacio Morales, Jacob Husley & Rumme",2019/6/uk-0616-1260319-list.jpg,237.0
1250914.0,2019-06-15,384,"fabric: Paco Osuna, Luigi Madonna & Spektre",2019/6/uk-0615-1250914-list.jpg,237.0
1223180.0,2019-06-14,776,"FABRICLIVE: Dispatch Recordings, Sofa Sound Bristol & Tech Itch Recordings",2019/6/uk-0614-1223180-list.jpg,237.0
1258172.0,2019-06-09,139,Sundays at fabric: Traumer (All Night Long),2019/6/uk-0609-1258172-list.jpg,237.0
1227199.0,2019-06-08,934,"Junction 2 Afters: Adam Beyer B2B Maceo Plex, Dax J, Apollonia & More",2019/6/uk-0608-1227199-list.jpg,237.0
1227197.0,2019-06-07,511,"Junction 2 Afters: Hunee B2B Daphni, Job Jobse & More",2019/6/uk-0607-1227197-list.jpg,237.0
1254829.0,2019-06-02,107,Sundays at fabric: INTO THE WOODS,2019/6/uk-0602-1254829-list.jpg,237.0
1250911.0,2019-06-01,198,"fabric: François K, Boo Williams & Glenn Underground",2019/6/uk-0601-1250911-list.jpg,237.0
1243345.0,2019-05-31,567,Forms: fabric presents Kölsch Launch Party (5 Hour Set),2019/5/uk-0531-1243345-list.jpg,237.0
1250676.0,2019-05-28,88,The End Of Exams Rave! 18,2019/5/uk-0528-1250676-list.jpg,237.0
1239017.0,2019-05-26,662,Backto95 18th Birthday,2019/5/uk-0526-1239017-list.jpg,237.0
1243352.0,2019-05-25,478,"He.She.They with Dennis Ferrer, Magda, DJ Deeon & Emanuel Satie",2019/5/uk-0525-1243352-list.jpg,237.0
1223174.0,2019-05-24,663,"FABRICLIVE: Culture Shock presents Sequence, Neosignal x London & 877 Records",2019/5/uk-0524-1223174-list.jpg,237.0
1245333.0,2019-05-19,118,"Sundays at fabric: Steppin' Motion with Fabe, Lee Burton & More",2019/5/uk-0519-1245333-list.jpg,237.0
1235175.0,2019-05-18,662,"fabric: Craig Richards & Ricardo Villalobos (8 Hour Set), Jane Fitz (All Night Long)",2019/5/uk-0518-1235175-list.jpg,237.0
1237919.0,2019-05-17,649,"Forms: Virgil Abloh, Benji B, Jay Daniel, Phil Weeks & Casey Spillman",2019/5/uk-0517-1237919-list.jpg,237.0
1245287.0,2019-05-12,87,"Sundays at fabric: Sight with Andre Buljat, Jacob Husley & Rapha",2019/5/uk-0512-1245287-list.jpg,237.0
1248879.0,2019-05-12,8,Big Fish Little Fish Ultimate Family Rave,2019/5/uk-0512-1248879-list.jpg,237.0
1235167.0,2019-05-11,390,"fabric: Chris Liebing, Anastasia Kristensen & Jay Clarke",2019/5/uk-0511-1235167-list.jpg,237.0
1223173.0,2019-05-10,494,"FABRICLIVE: Integral Records, Sine Series 4th Birthday",2019/5/uk-0510-1223173-list.jpg,237.0
1231905.0,2019-05-05,393,fabric XX: Luciano (Extended Set),2019/5/uk-0505-1231905-list.jpg,237.0
1235162.0,2019-05-04,877,"fabric: Adriatique (4 Hour Set), Hot Since 82 & Sebastian Mullaert (Live)",2019/5/uk-0504-1235162-list.jpg,237.0
1223171.0,2019-05-03,213,"FABRICLIVE Bank Holiday Weekend: Grime Originals, Funky Originals & Reprezent",2019/5/uk-0503-1223171-list.jpg,237.0
1209767.0,2019-04-28,893,fabric XX: The Martinez Brothers (All Day Long),2019/4/uk-0428-1209767-list.jpg,237.0
1218100.0,2019-04-27,474,"Redimension: Joseph Capriati, Fur Coat, Roi Perez & More",2019/4/uk-0427-1218100-list.jpg,237.0
1224787.0,2019-04-26,359,"Forms: Cristoph, Moon Boots, Jody Wisternoff & More",2019/4/uk-0426-1224787-list.jpg,237.0
1245720.0,2019-04-25,292,"Ourhistory Archives, Logic & fabric present: Club Culture",2019/4/uk-0425-1245720-list.jpg,237.0
1227917.0,2019-04-21,318,Easter Sunday at fabric: Fleetmac Wood,2019/4/uk-0421-1227917-list.jpg,237.0
1218096.0,2019-04-20,581,"fabric: Bedouin, Adam Port, Rebekah & Ansome",2019/4/uk-0420-1218096-list.jpg,237.0
1223169.0,2019-04-19,326,"FABRICLIVE: Eatbrain, Program & Skankandbass Records",2019/4/uk-0419-1223169-list.jpg,237.0
1209461.0,2019-04-18,656,fabric XX: John Digweed (All Night Long),2019/4/uk-0418-1209461-list.jpg,237.0
1237265.0,2019-04-14,155,Sundays at fabric: We Are Family X SK Recordings,2019/4/uk-0414-1237265-list.jpg,237.0
1218094.0,2019-04-13,482,fabric: Barac (5 Hour Set) & Harry Mccanna,2019/4/uk-0413-1218094-list.jpg,237.0
1223165.0,2019-04-12,480,"FABRICLIVE: Road to SW4, A.M.C. presents Energy & Flex FM",2019/4/uk-0412-1223165-list.jpg,237.0
1209774.0,2019-04-07,710,fabric XX: FUSE (12 Hour Special),2019/4/uk-0407-1209774-list.jpg,237.0
1218092.0,2019-04-06,442,"JAM: Sam Paganini, Lewis Fautzi & Zøe",2019/4/uk-0406-1218092-list.jpg,237.0
1224503.0,2019-04-05,276,"Forms: Waff, Secondcity, Rebūke & More",2019/4/uk-0405-1224503-list.jpg,237.0
1231921.0,2019-03-31,86,Sundays at fabric: Others Crew with Javier Carballo and More,2019/3/uk-0331-1231921-list.jpg,237.0
1192502.0,2019-03-30,1069,"fabric: Exhale with Amelie Lens (All Night Long), Marcel Fengler & Ryan Elliott",2019/3/uk-0330-1192502-list.jpg,237.0
1183999.0,2019-03-29,556,FABRICLIVE: 25 Years of Skibadee,2019/3/uk-0329-1183999-list.jpg,237.0
1242839.0,2019-03-26,25,The End of Term Easter Rave,,237.0
1209456.0,2019-03-24,976,fabric XX: Tale Of Us (10 Hour Set),2019/3/uk-0324-1209456-list.jpg,237.0
1192499.0,2019-03-23,410,DVS1: Curates,2019/3/uk-0323-1192499-list.jpg,237.0
1183996.0,2019-03-22,566,FABRICLIVE: Outlook Festival Launch Party,2019/3/uk-0322-1183996-list.jpg,237.0
1224398.0,2019-03-22,59,[CANCELLED] GRM Daily Live,2019/3/uk-0322-1224398-list.jpg,237.0
1224970.0,2019-03-17,109,"Sundays at fabric (Night): Our House with Leon, Malandra, Andrea Giudice",2019/3/uk-0317-1224970-list.jpg,237.0
1224336.0,2019-03-17,89,Sundays at fabric (Daytime): Love Child X Adonis,2019/3/uk-0317-1224336-list.jpg,237.0
1192497.0,2019-03-16,847,"KNTXT: Charlotte de Witte, Monoloc (Live) & Terence Fixmer",2019/3/uk-0316-1192497-list.jpg,237.0
1192628.0,2019-03-15,733,"Forms: Yotto, Adana Twins, Monkey Safari & Finnebassen",2019/3/uk-0315-1192628-list.jpg,237.0
1224498.0,2019-03-10,116,Sundays at fabric: Markantonio (Extended Set),2019/3/uk-0310-1224498-list.jpg,237.0
1192496.0,2019-03-09,463,Leon Vynehall - DJ-Kicks Tour - London,2019/3/uk-0309-1192496-list.jpg,237.0
1211088.0,2019-03-09,4,Trance Sanctuary 8th Birthday (Daytime),2019/3/uk-0309-1211088-list.jpg,237.0
1183991.0,2019-03-08,788,"FABRICLIVE: Scotch Bonnet, Congo Natty Takeover & Brunswick Sound",2019/3/uk-0308-1183991-list.jpg,237.0
1221321.0,2019-03-03,102,"Sundays at fabric: Want? Records Fabrizio Maurizi, Matteo Manzini",2019/3/uk-0303-1221321-list.jpg,237.0
1192494.0,2019-03-02,1240,"fabric: Peggy Gou, Luigi Madonna, Levon Vincent & More",2019/3/uk-0302-1192494-list.jpg,237.0
1192626.0,2019-03-01,853,"Forms: Michael Bibi, Nathan Barato & Kevin Knapp",2019/3/uk-0301-1192626-list.jpg,237.0
1200328.0,2019-02-24,844,fabric XX: Bonobo Album Launch (4 Hour DJ Set),2019/2/uk-0224-1200328-list.jpg,237.0
1192493.0,2019-02-23,442,"Collisions: Craig Richards, Ben UFO & Stellar OM Source",2019/2/uk-0223-1192493-list.jpg,237.0
1183989.0,2019-02-22,671,"FABRICLIVE: Curated by Caspa, Shadow Demon Coalition & More",2019/2/uk-0222-1183989-list.jpg,237.0
1189219.0,2019-02-17,348,Sundays at fabric: Flux 8th Birthday Day Party,2019/2/uk-0217-1189219-list.jpg,237.0
1192492.0,2019-02-16,940,FRRC by Ricardo Villalobos with Craig Richards & Livity Sound,2019/2/uk-0216-1192492-list.jpg,237.0
1192625.0,2019-02-15,863,"Forms: Groove Armada (All Night Long), Josh Butler & Huxley",2019/2/uk-0215-1192625-list.jpg,237.0
1205412.0,2019-02-10,231,Sundays at fabric: Little Gay Brother with Kim Ann Foxman,2019/2/uk-0210-1205412-list.jpg,237.0
1192491.0,2019-02-09,539,"fabric: Marcel Dettmann, Anthony Parasole & Shed",2019/2/uk-0209-1192491-list.jpg,237.0
1183984.0,2019-02-08,704,"FABRICLIVE: Planet V, Philly Blunt Records & 5 Years of Soulvent Records",2019/2/uk-0208-1183984-list.jpg,237.0
1215016.0,2019-02-03,75,Sundays at fabric with Goosebumps,2019/2/uk-0203-1215016-list.jpg,237.0
1192490.0,2019-02-02,568,"fabric: Seth Troxler, Magda & Black Asteroid",2019/2/uk-0202-1192490-list.jpg,237.0
1193054.0,2019-02-01,364,Forms: Dennis Ferrer & Friends - Cuartero & De La Swing,2019/2/uk-0201-1193054-list.jpg,237.0
1202930.0,2019-01-29,70,The Refreshers Rave,2019/1/uk-0129-1202930-list.jpg,237.0
1181912.0,2019-01-28,36,Refreshers Festival at fabric / 18+ for one night only!,2019/1/uk-0128-1181912-list.jpg,237.0
1196447.0,2019-01-27,544,fabric XX: All Day I Dream A.D. with Lee Burridge,2019/1/uk-0127-1196447-list.jpg,237.0
1192489.0,2019-01-26,284,"Collisions: Craig Richards, Nicolas Lutz & Radioactive Man (Live)",2019/1/uk-0126-1192489-list.jpg,237.0
1183982.0,2019-01-25,634,"FABRICLIVE: Spearhead Records, Sun and Bass, Rupture '91-'97 Old Skool",2019/1/uk-0125-1183982-list.jpg,237.0
1201861.0,2019-01-20,70,Sundays at fabric: Abstraxt x Recollect,2019/1/uk-0120-1201861-list.jpg,237.0
1192488.0,2019-01-19,487,"fabric: Joris Voorn, Anja Schneider & Terry Francis",2019/1/uk-0119-1192488-list.jpg,237.0
1192622.0,2019-01-18,614,"Forms: Pleasurekraft, Deborah De Luca, OC & Verde",2019/1/uk-0118-1192622-list.jpg,237.0
1192683.0,2019-01-13,104,"Sundays at fabric: Odyssey Closing Party with Pig&Dan, Lenka Toma & Aldanya",2019/1/uk-0113-1192683-list.jpg,237.0
1192486.0,2019-01-12,597,"fabric: Kiasmos, Fideles & Yacine Dessouki",2019/1/uk-0112-1192486-list.jpg,237.0
1183980.0,2019-01-11,947,"FABRICLIVE: Jungle Mania, AudioPorn & Visionobi Presents",2019/1/uk-0111-1183980-list.jpg,237.0
1192554.0,2019-01-06,73,Point & She Made,2019/1/uk-0106-1192554-list.jpg,237.0
1192484.0,2019-01-05,194,"fabric: Cassy, Robert James B2B Frenchy & Anna Wall",2019/1/uk-0105-1192484-list.jpg,237.0
1192621.0,2019-01-04,213,"Forms: Riva Starr, Secondcity & George Smeddles",2019/1/uk-0104-1192621-list.jpg,237.0
1171638.0,2019-01-01,880,fabric NYD 2019: Maceo Plex (6 Hour Set),2019/1/uk-0101-1171638-list.jpg,237.0
1328446.0,2019-12-31,2682,SOLD OUT: ABODE NYE,2019/12/uk-1231-1328446-list.jpg,74592.0
1329902.0,2019-12-14,108,UKF10 London - 14/12/19,2019/12/uk-1214-1329902-list.jpg,74592.0
1290858.0,2019-12-13,54,[CANCELLED] Francesco Tristano presents “Tokyo Stories In Concert”,2019/12/uk-1213-1290858-list.jpg,74592.0
1339815.0,2019-12-07,850,Sankeys London Christmas Special,2019/12/uk-1207-1339815-list.jpg,74592.0
1350370.0,2019-12-06,33,F*CK ME It's Christmas,2019/12/uk-1206-1350370-list.jpg,74592.0
1311296.0,2019-11-30,2451,Solardo presents: Higher,2019/11/uk-1130-1311296-list.jpg,74592.0
1329781.0,2019-11-29,60,S.P.Y presents Dubplate Style - London,2019/11/uk-1129-1329781-list.jpg,74592.0
1324118.0,2019-11-23,1719,Fuse: 11 Year Celebration,2019/11/uk-1123-1324118-list.jpg,74592.0
1310628.0,2019-11-16,986,Space Ibiza: Winter Wonderland,2019/11/uk-1116-1310628-list.jpg,74592.0
1295184.0,2019-11-15,108,Kings Of The Rollers: Royal Rumble London (Round 2),2019/11/uk-1115-1295184-list.jpg,74592.0
1315806.0,2019-11-09,1163,Sankeys London: Fireworks Night Special,2019/11/uk-1109-1315806-list.jpg,74592.0
1290524.0,2019-11-02,1302,Halloween Oldskool Garage Rave,2019/11/uk-1102-1290524-list.jpg,74592.0
1300845.0,2019-11-01,1107,Foreverland London ∙ Halloween Rave (Alien Apocalypse),2019/11/uk-1101-1300845-list.jpg,74592.0
1328172.0,2019-10-31,102,F*CK ME It's HALLOWEEN!,2019/10/uk-1031-1328172-list.jpg,74592.0
1303088.0,2019-10-27,1583,ABODE Halloween Special,2019/10/uk-1027-1303088-list.jpg,74592.0
1308936.0,2019-10-26,748,Stranger Tings: The Upside Down,2019/10/uk-1026-1308936-list.jpg,74592.0
1299794.0,2019-10-25,234,DJ Marky & Friends Halloween Special,2019/10/uk-1025-1299794-list.jpg,74592.0
1290790.0,2019-10-12,915,T338: Toolroom London - All Night Terrace Party,2019/10/uk-1012-1290790-list.jpg,74592.0
1249678.0,2019-10-05,321,"Art of Dark - Terrace Party with tINI, Binh, Phone Traxxx (Live)",2019/10/uk-1005-1249678-list.jpg,74592.0
1281161.0,2019-10-04,12,[CANCELLED] Carnival Magnifico: London,2019/10/uk-1004-1281161-list.jpg,74592.0
1305955.0,2019-09-28,590,Studio 338 Lost Island Closing Party with Kerri Chandler,2019/9/uk-0928-1305955-list.jpg,74592.0
1319179.0,2019-09-27,40,F*ck Me It's Freshers,2019/9/uk-0927-1319179-list.jpg,74592.0
1318718.0,2019-09-20,94,The Project X Freshers House Party // Studio 338 London,2019/9/uk-0920-1318718-list.jpg,74592.0
