id,start_time,end_time,cost,age,promoters,flyers,artists,pick,attending
867996.0,23:00,08:00,,,"[['967', 'fabric']]",['2016/10/uk-1022-867996-796475-front.jpg'],"[['scuba', 'Scuba'], ['recondite', 'Recondite'], ['mindagainst', 'Mind Against'], ['terryfrancis', 'Terry Francis'], ['drumcell', 'Drumcell'], ['cosmintrg', 'Cosmin TRG'], ['vril', 'Vril']]",False,81
867253.0,23:00,08:00,,,"[['967', 'fabric']]",[],"[['craigrichards', 'Craig Richards'], ['levonvincent', 'Levon Vincent'], ['peggygou', 'Peggy Gou'], ['terryfrancis', 'Terry Francis'], ['blawan', 'Blawan'], ['dasharush', 'Dasha Rush'], ['psyk', 'Psyk']]",False,36
867483.0,23:00,07:00,,,"[['967', 'fabric']]",[],"[['hannahwants', 'Hannah Wants'], ['hannahwants', 'Hannah Wants'], ['redlight', 'Redlight'], ['joshbutler', 'Josh Butler'], ['makpasteman', 'Mak & Pasteman'], ['elliecocks', 'Ellie Cocks']]",False,21
866719.0,23:00,08:00,,,"[['967', 'fabric']]",[],"[['craigrichards', 'Craig Richards'], ['soulclap', 'Soul Clap'], ['terryfrancis', 'Terry Francis'], ['josephcapriati', 'Joseph Capriati']]",False,47
857873.0,23:00,08:00,,,"[['967', 'fabric']]","['2016/9/uk-0924-857873-790553-front.jpg', '2016/9/uk-0924-857873-790553-back.jpg']","[['craigrichards', 'Craig Richards'], ['treatment', 'Treatment'], ['onurozer', 'Onur Özer'], ['binh', 'Binh'], ['colinchiddle', 'Colin Chiddle'], ['terryfrancis', 'Terry Francis'], ['slam', 'Slam'], ['oscarmulero', 'Oscar Mulero']]",False,62
857456.0,23:00,08:00,,,"[['967', 'fabric']]",[],"[['craigrichards', 'Craig Richards'], ['sethtroxler', 'Seth Troxler'], ['vincentlemieux', 'Vincent Lemieux'], ['marceldettmann', 'Marcel Dettmann'], ['paulatemple', 'Paula Temple'], ['londonmodular', 'London Modular']]",False,155
864108.0,23:00,07:00,,,"[['967', 'fabric']]",[],"[['mynuleng', 'My Nu Leng'], ['mynuleng', 'My Nu Leng'], ['djzinc', 'DJ Zinc'], ['joker', 'Joker'], ['mensah', 'Mensah'], ['commix', 'Commix'], ['jubei', 'Jubei'], ['visionobi', 'Visionobi'], ['sian', 'Sian']]",False,84
853121.0,23:00,08:00,,,"[['967', 'fabric']]","['2016/9/uk-0910-853121-786870-front.jpg', '2016/9/uk-0910-853121-786870-back.jpg']","[['craigrichards', 'Craig Richards'], ['ninakraviz', 'Nina Kraviz'], ['objekt', 'Objekt'], ['tini', 'tINI'], ['frankandtony', 'Frank & Tony'], ['oskaroffermann', 'Oskar Offermann']]",False,200
862185.0,23:00,07:00,,,"[['967', 'fabric']]","['2016/9/uk-0909-862185-792766-front.jpg', '2016/9/uk-0909-862185-789154-back.jpg']","[['preditah', 'Preditah'], ['causeaffect', 'Cause & Affect'], ['elijahandskilliam', 'Elijah & Skilliam'], ['bassboy', 'Bassboy'], ['optical', 'Optical'], ['optiv', 'Optiv'], ['btk', 'BTK'], ['machinecode', 'MachineCode'], ['disprove', 'Disprove'], ['rymetyme', 'Ryme Tyme']]",False,45
853118.0,23:00,08:00,,,"[['967', 'fabric']]",[],"[['petreinspirescu', 'Petre Inspirescu'], ['premiesku', 'Premiesku'], ['danandrei', 'Dan Andrei'], ['matteomanzini', 'Matteo Manzini'], ['terryfrancis', 'Terry Francis'], ['ryanelliott', 'Ryan Elliott'], ['stephenbrown', 'Stephen Brown'], ['z.i.p.p.o', 'Z.I.P.P.O']]",False,80
867610.0,23:00,07:00,,,"[['967', 'fabric']]","['2016/9/uk-0902-867610-796461-front.jpg', '2016/9/uk-0902-867610-796461-back.jpg']","[['oxide', 'Oxide'], ['presidentt', 'President T'], ['notion', 'Notion'], ['blazeybodynod', 'Blazey Bodynod'], ['logand', 'Logan D'], ['crissycriss', 'Crissy Criss'], ['grimaazza', 'Grima & Azza']]",False,6
851051.0,23:00,08:00,,,"[['967', 'fabric']]","['2016/8/uk-0827-851051-790554-front.jpg', '2016/8/uk-0827-851051-790554-back.jpg']","[['craigrichards', 'Craig Richards'], ['themartinezbros', 'Martinez Brothers'], ['philmoffa', 'Phil Moffa'], ['jessecalosso', 'Jesse Calosso'], ['tiefschwarz', 'Tiefschwarz'], ['lockedgroove', 'Locked Groove'], ['cyrk-de', 'CYRK'], ['sierra_sam', 'Sierra Sam'], ['pascalhetzel', 'Pascal Hetzel'], ['cesarevsdisorder', 'Cesare vs Disorder'], ['gabrieltorres', 'Gabriel Torres'], ['patrickgrooves', 'Patrick Grooves'], ['jessecalosso', 'Jesse Calosso']]",False,148
855760.0,23:00,07:00,,,"[['967', 'fabric']]",['2016/8/uk-0826-855760-786841-front.jpg'],"[['djhype', 'DJ Hype'], ['djhazard', 'DJ Hazard'], ['harryshotta', 'Harry Shotta'], ['scrufizzer', 'Scrufizzer'], ['mampiswift', 'Mampi Swift'], ['annix', 'Annix'], ['subzero', 'Sub Zero'], ['nickyblackmarket', 'Nicky Blackmarket'], ['kennyken', 'Kenny Ken'], ['taxman', 'Taxman'], ['potentialbadboy', 'Potential Badboy'], ['tyke', 'Tyke'], ['ts2w', 'TS2W'], ['mcskibadee', 'MC Skibadee'], ['ic3', 'IC3'], ['carasel', 'Carasel']]",False,99
850573.0,23:00,08:00,,,"[['967', 'fabric']]","['2016/8/uk-0820-850573-789190-front.jpg', '2016/8/uk-0820-850573-789190-back.jpg']","[['guygerber', 'Guy Gerber'], ['thugfucker', 'Thugfucker'], ['acidmondays', 'Acid Mondays'], ['echonomist', 'Echonomist'], ['danielavery', 'Daniel Avery'], ['abdullarashim', 'Abdulla Rashim'], ['lucy', 'Lucy'], ['volte-face', 'Volte-Face']]",False,149
